"play_id";"game_id";"home_team";"away_team";"posteam";"posteam_type";"defteam";"side_of_field";"yardline_100";"game_date";"quarter_seconds_remaining";"half_seconds_remaining";"game_seconds_remaining";"game_half";"quarter_end";"drive";"sp";"qtr";"down";"goal_to_go";"time";"yrdln";"ydstogo";"ydsnet";"desc";"play_type";"yards_gained";"shotgun";"no_huddle";"qb_dropback";"qb_kneel";"qb_spike";"qb_scramble";"pass_length";"pass_location";"air_yards";"yards_after_catch";"run_location";"run_gap";"field_goal_result";"kick_distance";"extra_point_result";"two_point_conv_result";"home_timeouts_remaining";"away_timeouts_remaining";"timeout";"timeout_team";"td_team";"posteam_timeouts_remaining";"defteam_timeouts_remaining";"total_home_score";"total_away_score";"posteam_score";"defteam_score";"score_differential";"posteam_score_post";"defteam_score_post";"score_differential_post";"no_score_prob";"opp_fg_prob";"opp_safety_prob";"opp_td_prob";"fg_prob";"safety_prob";"td_prob";"extra_point_prob";"two_point_conversion_prob";"ep";"epa";"total_home_epa";"total_away_epa";"total_home_rush_epa";"total_away_rush_epa";"total_home_pass_epa";"total_away_pass_epa";"air_epa";"yac_epa";"comp_air_epa";"comp_yac_epa";"total_home_comp_air_epa";"total_away_comp_air_epa";"total_home_comp_yac_epa";"total_away_comp_yac_epa";"total_home_raw_air_epa";"total_away_raw_air_epa";"total_home_raw_yac_epa";"total_away_raw_yac_epa";"wp";"def_wp";"home_wp";"away_wp";"wpa";"home_wp_post";"away_wp_post";"total_home_rush_wpa";"total_away_rush_wpa";"total_home_pass_wpa";"total_away_pass_wpa";"air_wpa";"yac_wpa";"comp_air_wpa";"comp_yac_wpa";"total_home_comp_air_wpa";"total_away_comp_air_wpa";"total_home_comp_yac_wpa";"total_away_comp_yac_wpa";"total_home_raw_air_wpa";"total_away_raw_air_wpa";"total_home_raw_yac_wpa";"total_away_raw_yac_wpa";"punt_blocked";"first_down_rush";"first_down_pass";"first_down_penalty";"third_down_converted";"third_down_failed";"fourth_down_converted";"fourth_down_failed";"incomplete_pass";"touchback";"interception";"punt_inside_twenty";"punt_in_endzone";"punt_out_of_bounds";"punt_downed";"punt_fair_catch";"kickoff_inside_twenty";"kickoff_in_endzone";"kickoff_out_of_bounds";"kickoff_downed";"kickoff_fair_catch";"fumble_forced";"fumble_not_forced";"fumble_out_of_bounds";"solo_tackle";"safety";"penalty";"tackled_for_loss";"fumble_lost";"own_kickoff_recovery";"own_kickoff_recovery_td";"qb_hit";"rush_attempt";"pass_attempt";"sack";"touchdown";"pass_touchdown";"rush_touchdown";"return_touchdown";"extra_point_attempt";"two_point_attempt";"field_goal_attempt";"kickoff_attempt";"punt_attempt";"fumble";"complete_pass";"assist_tackle";"lateral_reception";"lateral_rush";"lateral_return";"lateral_recovery";"passer_player_id";"passer_player_name";"receiver_player_id";"receiver_player_name";"rusher_player_id";"rusher_player_name";"lateral_receiver_player_id";"lateral_receiver_player_name";"lateral_rusher_player_id";"lateral_rusher_player_name";"lateral_sack_player_id";"lateral_sack_player_name";"interception_player_id";"interception_player_name";"lateral_interception_player_id";"lateral_interception_player_name";"punt_returner_player_id";"punt_returner_player_name";"lateral_punt_returner_player_id";"lateral_punt_returner_player_name";"kickoff_returner_player_name";"kickoff_returner_player_id";"lateral_kickoff_returner_player_id";"lateral_kickoff_returner_player_name";"punter_player_id";"punter_player_name";"kicker_player_name";"kicker_player_id";"own_kickoff_recovery_player_id";"own_kickoff_recovery_player_name";"blocked_player_id";"blocked_player_name";"tackle_for_loss_1_player_id";"tackle_for_loss_1_player_name";"tackle_for_loss_2_player_id";"tackle_for_loss_2_player_name";"qb_hit_1_player_id";"qb_hit_1_player_name";"qb_hit_2_player_id";"qb_hit_2_player_name";"forced_fumble_player_1_team";"forced_fumble_player_1_player_id";"forced_fumble_player_1_player_name";"forced_fumble_player_2_team";"forced_fumble_player_2_player_id";"forced_fumble_player_2_player_name";"solo_tackle_1_team";"solo_tackle_2_team";"solo_tackle_1_player_id";"solo_tackle_2_player_id";"solo_tackle_1_player_name";"solo_tackle_2_player_name";"assist_tackle_1_player_id";"assist_tackle_1_player_name";"assist_tackle_1_team";"assist_tackle_2_player_id";"assist_tackle_2_player_name";"assist_tackle_2_team";"assist_tackle_3_player_id";"assist_tackle_3_player_name";"assist_tackle_3_team";"assist_tackle_4_player_id";"assist_tackle_4_player_name";"assist_tackle_4_team";"pass_defense_1_player_id";"pass_defense_1_player_name";"pass_defense_2_player_id";"pass_defense_2_player_name";"fumbled_1_team";"fumbled_1_player_id";"fumbled_1_player_name";"fumbled_2_player_id";"fumbled_2_player_name";"fumbled_2_team";"fumble_recovery_1_team";"fumble_recovery_1_yards";"fumble_recovery_1_player_id";"fumble_recovery_1_player_name";"fumble_recovery_2_team";"fumble_recovery_2_yards";"fumble_recovery_2_player_id";"fumble_recovery_2_player_name";"return_team";"return_yards";"penalty_team";"penalty_player_id";"penalty_player_name";"penalty_yards";"replay_or_challenge";"replay_or_challenge_result";"penalty_type";"defensive_two_point_attempt";"defensive_two_point_conv";"defensive_extra_point_attempt";"defensive_extra_point_conv"
"957";"2019120109";"DEN";"LAC";"LAC";"away";"DEN";"LAC";61;2019-12-01;762;762;2562;"Half1";0;6;0;2;"3";0;"12:42";"LAC 39";7;63;"(12:42) (Shotgun) P.Rivers pass incomplete short right to H.Henry (T.Davis). Penalty on LAC-R.Okung, Offensive Holding, declined.";"pass";0;1;0;1;0;0;0;"short";"right";3;NA;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;14;0;0;14;-14;0;14;-14;0,0681935162230694;0,14980221795935;0,0023796603416925;0,225560610876096;0,243208547688826;0,00414407638747127;0,306711370523495;0;0;0,851803138811778;-1,64428117607817;16,1334351784384;-16,1334351784384;0,272463830264694;-0,272463830264694;16,3821106022318;-16,3821106022318;-1,39089735915446;-0,253383816923708;0;0;6,84029647478163;-6,84029647478163;2,12790346025246;-2,12790346025246;14,0650815033856;-14,0650815033856;-0,82426660065182;0,82426660065182;0,119135777418552;0,880864222581448;0,880864222581448;0,119135777418552;-0,0207708800200064;0,901635102601454;0,0983648973985458;0,0247372303548341;-0,0247372303548341;0,395284102271547;-0,395284102271547;-0,0177359094359407;-0,0030349705840657;0;0;0,153925603299224;-0,153925603299224;0,0799662943587403;-0,0799662943587403;0,321871684182482;-0,321871684182482;-0,0191798654327707;0,0191798654327707;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"00-0022942";"P.Rivers";"00-0033090";"H.Henry";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"00-0031427";"T.Davis";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"990";"2019120109";"DEN";"LAC";"LAC";"away";"DEN";"LAC";61;2019-12-01;757;757;2557;"Half1";0;6;0;2;"4";0;"12:37";"LAC 39";7;63;"(12:37) T.Long punts 47 yards to DEN 14, Center-C.Mazza, fair catch by D.Spencer. PENALTY on DEN-D.Booker, Roughing the Kicker, 15 yards, enforced at LAC 39 - No Play.";"no_play";0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;14;0;0;14;-14;0;14;-14;0,0834433469952933;0,212055004959062;0,00357292070797154;0,307957162470548;0,179214685491548;0,00548185115662059;0,208275028218956;0;0;-0,792478037266391;4,04885389806657;12,0845812803718;-12,0845812803718;0,272463830264694;-0,272463830264694;16,3821106022318;-16,3821106022318;NA;NA;0;0;6,84029647478163;-6,84029647478163;2,12790346025246;-2,12790346025246;14,0650815033856;-14,0650815033856;-0,82426660065182;0,82426660065182;0,0983648973985458;0,901635102601454;0,901635102601454;0,0983648973985458;0,0591660040000507;0,842469098601404;0,157530901398596;0,0247372303548341;-0,0247372303548341;0,395284102271547;-0,395284102271547;NA;NA;0;0;0,153925603299224;-0,153925603299224;0,0799662943587403;-0,0799662943587403;0,321871684182482;-0,321871684182482;-0,0191798654327707;0,0191798654327707;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;"DEN";"00-0032972";"D.Booker";15;0;NA;"Roughing the Kicker";0;0;0;0
"1020";"2019120109";"DEN";"LAC";"LAC";"away";"DEN";"DEN";46;2019-12-01;749;749;2549;"Half1";0;6;0;2;"1";0;"12:29";"DEN 46";10;63;"(12:29) M.Gordon left tackle to DEN 48 for -2 yards (A.Johnson).";"run";-2;0;0;0;0;0;0;NA;NA;NA;NA;"left";"tackle";NA;NA;NA;NA;3;3;0;NA;NA;3;3;14;0;0;14;-14;0;14;-14;0,0439876791446172;0,069659530963789;0,000324813965248741;0,104179433263049;0,315570028775735;0,00307991381534799;0,463198600072213;0;0;3,25637586080018;-0,760513154671274;12,8450944350431;-12,8450944350431;1,03297698493597;-1,03297698493597;16,3821106022318;-16,3821106022318;NA;NA;0;0;6,84029647478163;-6,84029647478163;2,12790346025246;-2,12790346025246;14,0650815033856;-14,0650815033856;-0,82426660065182;0,82426660065182;0,157530901398596;0,842469098601404;0,842469098601404;0,157530901398596;-0,013091803039441;0,855560901640845;0,144439098359155;0,0378290333942751;-0,0378290333942751;0,395284102271547;-0,395284102271547;NA;NA;0;0;0,153925603299224;-0,153925603299224;0,0799662943587403;-0,0799662943587403;0,321871684182482;-0,321871684182482;-0,0191798654327707;0,0191798654327707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"00-0032144";"M.Gordon";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"00-0034887";"A.Johnson";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"DEN";NA;"00-0034887";NA;"A.Johnson";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"1041";"2019120109";"DEN";"LAC";"LAC";"away";"DEN";"DEN";48;2019-12-01;717;717;2517;"Half1";0;6;0;2;"2";0;"11:57";"DEN 48";12;63;"(11:57) (Shotgun) P.Rivers pass short left to K.Allen to DEN 43 for 5 yards (C.Harris).";"pass";5;1;0;1;0;0;0;"short";"left";5;0;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;14;0;0;14;-14;0;14;-14;0,0568214037912676;0,0890710871951576;0,00074369489279133;0,135278258374674;0,324501050606539;0,00341670433478588;0,390167800804785;0;0;2,49586270612891;-0,264661096617987;13,109755531661;-13,109755531661;1,03297698493597;-1,03297698493597;16,6467716988498;-16,6467716988498;-0,264661096617987;0;-0,264661096617987;0;7,10495757139961;-7,10495757139961;2,12790346025246;-2,12790346025246;14,3297426000035;-14,3297426000035;-0,82426660065182;0,82426660065182;0,144439098359155;0,855560901640845;0,855560901640845;0,144439098359155;-0,00347565224759838;0,859036553888443;0,140963446111557;0,0378290333942751;-0,0378290333942751;0,398759754519145;-0,398759754519145;-0,00347565224759838;0;-0,00347565224759838;0;0,157401255546822;-0,157401255546822;0,0799662943587403;-0,0799662943587403;0,32534733643008;-0,32534733643008;-0,0191798654327707;0,0191798654327707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;"00-0022942";"P.Rivers";"00-0030279";"K.Allen";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"DEN";NA;"00-0028224";NA;"C.Harris";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"1065";"2019120109";"DEN";"LAC";"LAC";"away";"DEN";"DEN";43;2019-12-01;672;672;2472;"Half1";0;6;0;2;"3";0;"11:12";"DEN 43";7;63;"(11:12) (Shotgun) P.Rivers pass short left to A.Ekeler pushed ob at DEN 28 for 15 yards (K.Jackson) [D.Jones].";"pass";15;1;0;1;0;0;0;"short";"left";2;13;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;14;0;0;14;-14;0;14;-14;0,0651061931354382;0,0906903562920967;0,000668661924493742;0,139203205209955;0,35782951157978;0,00399411980822345;0,342507952050013;0;0;2,23120160951092;1,86367644637274;11,2460790852883;-11,2460790852883;1,03297698493597;-1,03297698493597;14,7830952524771;-14,7830952524771;-1,27511799225142;3,13879443862416;-1,27511799225142;3,13879443862416;8,38007556365103;-8,38007556365103;-1,0108909783717;1,0108909783717;15,604860592255;-15,604860592255;-3,96306103927598;3,96306103927598;0,140963446111557;0,859036553888443;0,859036553888443;0,140963446111557;0,036000613276175;0,823035940612268;0,176964059387732;0,0378290333942751;-0,0378290333942751;0,36275914124297;-0,36275914124297;-0,0191007027783686;0,0551013160545436;-0,0191007027783686;0,0551013160545436;0,17650195832519;-0,17650195832519;0,0248649783041966;-0,0248649783041966;0,344448039208449;-0,344448039208449;-0,0742811814873143;0,0742811814873143;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;"00-0022942";"P.Rivers";"00-0033699";"A.Ekeler";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"00-0035678";"D.Jones";NA;NA;NA;NA;NA;NA;NA;NA;"DEN";NA;"00-0027872";NA;"K.Jackson";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"1094";"2019120109";"DEN";"LAC";"LAC";"away";"DEN";"DEN";28;2019-12-01;641;641;2441;"Half1";0;6;0;2;"1";0;"10:41";"DEN 28";10;63;"(10:41) (Shotgun) P.Rivers pass short middle to K.Allen to DEN 16 for 12 yards (A.Gooden).";"pass";12;1;0;1;0;0;0;"short";"middle";11;1;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;14;0;0;14;-14;0;14;-14;0,0395705925724724;0,0392815484222383;6,16392755078149e-05;0,0583534232861633;0,35113935754447;0,00265044044458282;0,508942998454565;0;0;4,09487805588366;0,38843250576832;10,85764657952;-10,85764657952;1,03297698493597;-1,03297698493597;14,3946627467087;-14,3946627467087;0,369254704113323;0,0191778016549966;0,369254704113323;0,0191778016549966;8,01082085953771;-8,01082085953771;-1,03006878002669;1,03006878002669;15,2356058881416;-15,2356058881416;-3,98223884093097;3,98223884093097;0,176964059387732;0,823035940612268;0,823035940612268;0,176964059387732;0,0097226706833014;0,813313269928966;0,186686730071033;0,0378290333942751;-0,0378290333942751;0,353036470559669;-0,353036470559669;0,00838702439955955;0,00133564628374186;0,00838702439955955;0,00133564628374186;0,168114933925631;-0,168114933925631;0,0235293320204548;-0,0235293320204548;0,336061014808889;-0,336061014808889;-0,0756168277710562;0,0756168277710562;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;"00-0022942";"P.Rivers";"00-0030279";"K.Allen";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"DEN";NA;"00-0034933";NA;"A.Gooden";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"1118";"2019120109";"DEN";"LAC";"LAC";"away";"DEN";"DEN";16;2019-12-01;614;614;2414;"Half1";0;6;0;2;"1";0;"10:14";"DEN 16";10;63;"(10:14) M.Gordon left tackle to DEN 12 for 4 yards (D.Wolfe; T.Davis).";"run";4;0;0;0;0;0;0;NA;NA;NA;NA;"left";"tackle";NA;NA;NA;NA;3;3;0;NA;NA;3;3;14;0;0;14;-14;0;14;-14;0,0302520647844888;0,0264071358799722;2,00609831507772e-05;0,0391191978236232;0,370298219599292;0,00236228585612514;0,531541035073348;0;0;4,48331056165198;-0,195130467546687;11,0527770470667;-11,0527770470667;1,22810745248265;-1,22810745248265;14,3946627467087;-14,3946627467087;NA;NA;0;0;8,01082085953771;-8,01082085953771;-1,03006878002669;1,03006878002669;15,2356058881416;-15,2356058881416;-3,98223884093097;3,98223884093097;0,186686730071033;0,813313269928966;0,813313269928966;0,186686730071033;-0,00271509870808423;0,816028368637051;0,183971631362949;0,0405441321023593;-0,0405441321023593;0,353036470559669;-0,353036470559669;NA;NA;0;0;0,168114933925631;-0,168114933925631;0,0235293320204548;-0,0235293320204548;0,336061014808889;-0,336061014808889;-0,0756168277710562;0,0756168277710562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;"00-0032144";"M.Gordon";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"00-0029586";"D.Wolfe";"DEN";"00-0031427";"T.Davis";"DEN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"1139";"2019120109";"DEN";"LAC";"LAC";"away";"DEN";"DEN";12;2019-12-01;577;577;2377;"Half1";0;6;0;2;"2";0;"09:37";"DEN 12";6;63;"(9:37) P.Rivers pass incomplete short left to V.Green.";"pass";0;0;0;1;0;0;0;"short";"left";-5;NA;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;14;0;0;14;-14;0;14;-14;0,0331153794644505;0,0251664730708356;3,29870418532812e-05;0,0377529488862725;0,422020733169969;0,00228528369416529;0,479626194672453;0;0;4,28818009410529;-0,712146866741748;11,7649239138084;-11,7649239138084;1,22810745248265;-1,22810745248265;15,1068096134505;-15,1068096134505;-0,837453598616162;0,125306731874414;0;0;8,01082085953771;-8,01082085953771;-1,03006878002669;1,03006878002669;16,0730594867578;-16,0730594867578;-4,10754557280539;4,10754557280539;0,183971631362949;0,816028368637051;0,816028368637051;0,183971631362949;-0,0150630769660239;0,831091445603075;0,168908554396925;0,0405441321023593;-0,0405441321023593;0,368099547525693;-0,368099547525693;-0,0174625207395297;0,00239944377350582;0;0;0,168114933925631;-0,168114933925631;0,0235293320204548;-0,0235293320204548;0,353523535548419;-0,353523535548419;-0,078016271544562;0,078016271544562;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"00-0022942";"P.Rivers";"00-0028142";"V.Green";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"1161";"2019120109";"DEN";"LAC";"LAC";"away";"DEN";"DEN";12;2019-12-01;574;574;2374;"Half1";0;6;0;2;"3";0;"09:34";"DEN 12";6;63;"(9:34) (Shotgun) P.Rivers pass incomplete short right to M.Williams.";"pass";0;1;0;1;0;0;0;"short";"right";2;NA;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;14;0;0;14;-14;0;14;-14;0,0377886179702353;0,0298710187665921;5,866946424716e-05;0,0473546536165768;0,545699612265038;0,00288892686168736;0,336338501055623;0;0;3,57603322736354;-0,74871590099877;12,5136398148072;-12,5136398148072;1,22810745248265;-1,22810745248265;15,8555255144492;-15,8555255144492;-0,549848077508488;-0,198867823490281;0;0;8,01082085953771;-8,01082085953771;-1,03006878002669;1,03006878002669;16,6229075642663;-16,6229075642663;-3,9086777493151;3,9086777493151;0,168908554396925;0,831091445603075;0,831091445603075;0,168908554396925;-0,0142578057936708;0,845349251396745;0,154650748603255;0,0405441321023593;-0,0405441321023593;0,382357353319363;-0,382357353319363;-0,0104741282786942;-0,00378367751497669;0;0;0,168114933925631;-0,168114933925631;0,0235293320204548;-0,0235293320204548;0,363997663827113;-0,363997663827113;-0,0742325940295853;0,0742325940295853;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"00-0022942";"P.Rivers";"00-0033536";"M.Williams";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"1183";"2019120109";"DEN";"LAC";"LAC";"away";"DEN";"DEN";12;2019-12-01;571;571;2371;"Half1";0;6;1;2;"4";0;"09:31";"DEN 12";6;63;"(9:31) M.Badgley 30 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.";"field_goal";0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;"made";30;NA;NA;3;3;0;NA;NA;3;3;14;3;0;14;-14;3;14;-11;0,0086249048475396;0,00881209522394767;0,000136069236921577;0,0133916823800797;0,958559103817062;0,000248559148263198;0,0102275853461867;0;0;2,82731732636477;0,172682673635226;12,340957141172;-12,340957141172;1,22810745248265;-1,22810745248265;15,8555255144492;-15,8555255144492;NA;NA;0;0;8,01082085953771;-8,01082085953771;-1,03006878002669;1,03006878002669;16,6229075642663;-16,6229075642663;-3,9086777493151;3,9086777493151;0,154650748603255;0,845349251396745;0,845349251396745;0,154650748603255;-0,00243015713171679;0,847779408528462;0,152220591471538;0,0405441321023593;-0,0405441321023593;0,382357353319363;-0,382357353319363;NA;NA;0;0;0,168114933925631;-0,168114933925631;0,0235293320204548;-0,0235293320204548;0,363997663827113;-0,363997663827113;-0,0742325940295853;0,0742325940295853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"M.Badgley";"00-0034084";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"1202";"2019120109";"DEN";"LAC";"DEN";"home";"LAC";"LAC";35;2019-12-01;567;567;2367;"Half1";0;7;0;2;NA;0;"09:27";"LAC 35";0;5;"T.Long kicks 65 yards from LAC 35 to end zone, Touchback.";"kickoff";0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;14;3;14;3;11;14;3;11;0,164061229318541;0,129872661948386;0,00348293424639191;0,193720279945332;0,201333764527518;0,00290084683292537;0,304628283180905;0;0;0,989575155559474;0;12,340957141172;-12,340957141172;1,22810745248265;-1,22810745248265;15,8555255144492;-15,8555255144492;NA;NA;0;0;8,01082085953771;-8,01082085953771;-1,03006878002669;1,03006878002669;16,6229075642663;-16,6229075642663;-3,9086777493151;3,9086777493151;0,847779408528462;0,152220591471538;0,847779408528462;0,152220591471538;0;0,847779408528462;0,152220591471538;0,0405441321023593;-0,0405441321023593;0,382357353319363;-0,382357353319363;NA;NA;0;0;0,168114933925631;-0,168114933925631;0,0235293320204548;-0,0235293320204548;0,363997663827113;-0,363997663827113;-0,0742325940295853;0,0742325940295853;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"T.Long";"00-0031543";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
